id,EAP,HPL,MWS
id08181,0.2560584,0.46830884,0.2756327
id10111,0.9990395,0.0004050872,0.00055538246
id24104,0.3941879,0.44580877,0.16000332
id24837,0.32569245,0.61429256,0.06001502
id15659,0.18947035,0.20872511,0.6018045
id14673,0.64859146,0.039759014,0.3116495
id22539,0.13386917,0.06988562,0.7962452
id22413,0.75418365,0.2011449,0.04467148
id19433,0.38827702,0.28785634,0.32386664
id11633,0.0008640079,0.0005833213,0.9985526
id04727,0.0143002095,0.009278952,0.9764208
id26735,0.48399478,0.41158795,0.10441724
id17167,0.001532235,0.9980447,0.00042296178
id04188,0.0057535893,0.99362975,0.00061665836
id07861,0.7792574,0.2093971,0.011345451
id05163,0.47431758,0.025760774,0.49992168
id14142,0.4930305,0.3094714,0.19749811
id16011,0.91406125,0.01582188,0.07011682
id24117,0.042305917,0.94479084,0.012903295
id06439,0.043403096,0.0033641837,0.9532327
id06481,0.061014257,0.014566934,0.9244188
id10069,0.95748067,0.030762937,0.01175634
id11204,0.20526434,0.02637526,0.7683604
id15541,0.0021231868,0.0003737286,0.9975031
id11872,0.0028463916,0.9968395,0.00031413033
id21639,0.002153511,0.99736255,0.00048394542
id19801,0.013290249,0.0026842328,0.98402554
id15798,0.40894923,0.5485971,0.042453688
id18282,0.0013485218,0.00029773227,0.9983537
id27107,0.5370485,0.04735885,0.41559264
id23052,0.99898964,0.00033643277,0.0006739152
id19129,0.009542126,0.98919606,0.0012617969
id08088,0.06119605,0.92523205,0.01357192
id26398,0.9712052,0.007980182,0.02081461
id06010,0.64195204,0.10113416,0.2569138
id24813,0.98276675,0.0035960814,0.01363717
id27399,0.15253653,0.056218315,0.79124516
id15776,0.9383663,0.060098764,0.0015349718
id25955,0.00525523,0.0004554563,0.9942893
id19866,0.0052446,0.9894169,0.005338529
id00804,0.0015434319,0.0005539928,0.99790263
id03140,0.98003024,0.013103644,0.006866153
id21261,0.269866,0.01185598,0.71827805
id11754,0.68259734,0.29537836,0.02202429
id07880,0.70724446,0.016728872,0.27602673
id25080,0.46252537,0.28663647,0.2508382
id09317,0.8465067,0.10126181,0.052231528
id15488,0.20987812,0.76668745,0.023434455
id19606,0.9499719,0.032650154,0.017377974
id14247,0.2318434,0.0034180824,0.7647385
id21692,0.4288136,0.071793206,0.49939325
id24843,0.45587483,0.06063303,0.48349214
id11433,0.37598854,0.1964256,0.42758587
id04705,0.0006745224,0.9991272,0.00019823303
id04583,0.03541731,0.9532638,0.011318943
id21401,0.2503025,0.010116597,0.7395809
id20649,0.6663154,0.2757887,0.057895906
id02631,0.11221167,0.8507074,0.037080873
id19128,0.31344885,0.6180838,0.068467334
id27401,0.09906854,0.87278515,0.02814628
id10015,0.7274067,0.2037734,0.068819955
id09875,0.8387576,0.11320487,0.0480376
id07941,0.98501736,0.006751337,0.008231266
id00882,0.82638144,0.08340632,0.090212256
id14143,0.9841823,0.005303764,0.010513949
id02713,0.0131063135,0.0029263054,0.98396736
id16462,0.014865822,0.3331042,0.65203
id08522,0.75349784,0.17448741,0.07201473
id07181,0.00041824058,0.99940515,0.00017656056
id20918,0.0026776742,0.002033684,0.9952886
id06178,0.072778724,0.0062094643,0.9210118
id08857,0.636543,0.3358638,0.027593188
id23193,0.98242366,0.0011264632,0.016449895
id19651,0.9994074,0.00027943344,0.00031315032
id09135,0.051191088,0.001444873,0.94736403
id16416,0.003308058,0.9963877,0.00030427965
id03990,0.88765156,0.06957956,0.04276895
id09922,0.0030557548,0.0041149138,0.9928294
id17688,0.14467691,0.023285443,0.8320377
id05846,0.7883822,0.11658385,0.09503396
id22599,0.00020180181,0.99974257,5.565222e-05
id15087,0.5297996,0.37633103,0.093869425
id14711,0.10627516,0.665025,0.22869988
id09969,0.002165111,0.99735546,0.00047947484
id21377,0.0018298524,0.00081194943,0.99735814
id25247,0.1132811,0.809218,0.07750089
id23590,0.12497216,0.8662562,0.008771689
id21390,0.3387492,0.05980788,0.6014429
id21176,0.17574967,0.59138376,0.23286657
id27310,0.92025304,0.022237208,0.057509728
id03802,0.010550392,0.0009816454,0.988468
id19012,0.99559855,0.0014229214,0.0029784783
id02414,0.10810268,0.019841306,0.87205607
id21814,0.5027411,0.14414619,0.3531127
id00247,0.90480095,0.08146366,0.013735362
id24584,0.9992217,0.0004371852,0.0003410993
id01109,0.4830187,0.03206962,0.48491165
id07953,0.9681674,0.010434328,0.021398276
id02030,0.5541404,0.39549398,0.05036559
id23912,0.5885061,0.109742984,0.30175093
id13856,0.65441185,0.062492717,0.28309542
id18661,0.00046099463,0.9993593,0.00017973632
id16595,0.007851871,0.0077704587,0.98437774
id11387,0.090851165,0.020201122,0.8889478
id12489,0.16094239,0.11326855,0.7257891
id26079,0.9889803,0.0036631569,0.007356591
id05553,0.71295655,0.20556928,0.081474215
id09596,0.5752923,0.41819462,0.006513095
id23663,0.004196649,0.9946626,0.0011407936
id25726,0.85538346,0.031833176,0.11278336
id18105,0.0115249995,0.012501616,0.97597337
id23249,0.020020207,0.9687718,0.011207901
id19756,0.028010769,0.0013257107,0.9706635
id23981,0.011949039,0.87669593,0.11135499
id11521,0.017856209,0.0034457694,0.9786981
id17449,0.019973315,0.0016299629,0.9783967
id15479,0.96889603,0.015626738,0.0154772
id13555,0.0014614911,0.0021146883,0.9964238
id01520,0.3380767,0.007424356,0.65449893
id03093,0.9749845,0.0076143392,0.01740118
id09992,0.6543098,0.09770073,0.24798952
id06668,0.7449604,0.23228619,0.022753444
id19568,0.88316953,0.0754923,0.04133817
id17963,0.89282656,0.040494684,0.06667879
id04142,0.83875376,0.11851619,0.042730052
id24508,0.0028933438,0.0015168911,0.99558973
id10791,0.6267494,0.024676591,0.34857404
id01228,0.21207882,0.0334427,0.7544785
id24879,0.6402493,0.22931804,0.13043264
id19795,0.2462979,0.48781812,0.26588392
id02488,0.05804275,0.021059446,0.9208978
id10204,0.51987195,0.32150224,0.15862578
id20878,0.5088262,0.24033311,0.2508407
id10163,0.127184,0.022881102,0.8499349
id26439,0.12129646,0.024436751,0.8542668
id06268,0.76171404,0.23599502,0.0022909374
id05530,0.009620108,0.0006676739,0.98971224
id15914,0.005811661,0.9873268,0.0068614986
id21656,0.3279238,0.64602,0.026056165
id16473,0.38774362,0.5192245,0.09303184
id11262,0.0037021365,0.00022569807,0.9960722
id15332,0.0011634734,0.00020093826,0.9986356
id01765,0.0014495002,0.000240117,0.9983103
id12527,0.94001347,0.013682202,0.046304308
id16877,0.00393777,0.0005789115,0.9954833
id19105,0.37935668,0.46317714,0.15746622
id19533,0.9889099,0.000791181,0.010298944
id27557,0.00040042328,0.9993094,0.00029018548
id19487,0.12254321,0.046450857,0.831006
id25958,0.011193616,0.0047098445,0.9840965
id22331,0.38488302,0.06956164,0.54555535
id13674,0.8240388,0.07326279,0.102698356
id04688,0.9994979,0.0002303773,0.00027166368
id25663,0.002592651,0.0008190658,0.99658823
id00344,0.1075443,0.8828271,0.009628654
id11323,0.97791547,0.016033523,0.006051037
id18670,0.161441,0.8337948,0.0047642896
id23811,0.9045938,0.026467467,0.06893869
id27702,0.9893847,0.007853088,0.0027621603
id09979,0.9969765,0.0007785807,0.0022449037
id25040,0.00056313316,0.99921465,0.00022223707
id00083,0.9753287,0.02417823,0.00049310696
id19751,0.9657159,0.0284532,0.005830953
id19385,0.0664465,0.2815798,0.6519737
id22498,0.9434024,0.036317177,0.020280449
id20381,0.49561775,0.2939811,0.21040109
id00428,0.0011272287,0.00014876148,0.99872404
id26942,0.05011015,0.33103418,0.6188557
id10242,0.4055734,0.1173007,0.47712594
id08136,0.018389551,0.008024986,0.9735855
id00055,0.0020812708,0.0008123795,0.9971064
id15243,0.320082,0.22258177,0.45733625
id13954,0.7554565,0.12193932,0.12260417
id26797,0.9832254,0.00039264947,0.016381973
id11384,0.0007976694,0.9951285,0.0040737665
id07965,0.6153282,0.10447142,0.28020042
id19311,0.57720315,0.050799545,0.37199733
id08841,0.54505676,0.3113077,0.14363554
id14884,0.7149154,0.05766289,0.22742173
id10859,0.98266095,0.005750977,0.011588119
id10460,0.9328798,0.057145923,0.00997435
id25236,0.32269013,0.10686379,0.5704461
id19325,0.005825617,0.9927019,0.0014724763
id03265,0.25680026,0.6563877,0.08681199
id08636,0.011587881,0.9871422,0.0012699688
id11848,0.0015430109,0.9974178,0.001039122
id20945,0.567774,0.13847421,0.2937518
id04971,0.7486995,0.05802672,0.19327377
id08496,0.97554547,0.02261512,0.00183948
id23091,0.09814279,0.02945485,0.8724024
id06654,0.089275464,0.87448734,0.03623721
id10002,0.27530524,0.7199067,0.004788065
id16426,0.63158643,0.05444605,0.3139675
id12285,0.00062224135,0.99921787,0.00015985737
id18466,0.9980959,0.0011509282,0.0007531519
id27110,0.99949515,0.00019851945,0.00030627483
id07502,0.59901315,0.07702565,0.32396117
id02890,0.12472413,0.8123585,0.062917404
id19800,0.22875942,0.7361243,0.03511633
id19162,0.6834106,0.047621783,0.26896763
id23696,0.5310906,0.42425388,0.04465551
id25580,0.9471672,0.03335286,0.019479977
id09671,0.05816693,0.91359305,0.028240036
id21501,0.00055990677,0.9991203,0.00031976844
id23983,0.0023530354,0.0007068194,0.99694014
id15163,0.0047667036,0.975964,0.01926921
id03351,0.00058177643,0.9986186,0.00079965283
id07575,0.05278587,0.9239583,0.023255859
id12149,0.7203591,0.053942986,0.2256979
id10262,0.3844008,0.52306175,0.09253742
id20055,0.04867859,0.9433998,0.007921644
id16660,0.99438065,0.0013017568,0.0043176026
id03200,0.1290014,0.73243403,0.13856462
id19508,0.30345586,0.039428063,0.6571161
id03793,0.0008613343,0.9990363,0.000102333055
id19882,0.029964728,0.89424294,0.075792335
id16261,0.8372605,0.15635,0.0063895728
id22519,0.0011511338,0.0009999812,0.99784887
id24023,0.12232671,0.8630662,0.014607091
id04432,0.74736285,0.09014199,0.16249514
id06228,0.99681866,0.0020983634,0.0010830078
id20655,0.32715642,0.017511759,0.65533185
id10603,0.061632857,0.93189484,0.006472251
id05162,0.62219864,0.32955495,0.048246387
id18462,0.014183076,0.020971714,0.9648452
id10034,0.02066768,0.9694529,0.009879459
id20090,0.00089184585,0.0005956408,0.99851245
id10966,0.20135127,0.046674028,0.7519747
id10696,0.0027737208,0.9961826,0.0010436743
id01326,0.6502257,0.10112754,0.24864674
id03613,0.009418343,0.9880492,0.002532419
id01794,0.24600461,0.63402086,0.1199745
id26181,0.0037359113,0.0018847656,0.99437934
id27587,0.43203872,0.5656755,0.0022857732
id08364,0.9699893,0.028822456,0.0011882284
id24179,0.6842579,0.060114197,0.25562793
id02284,0.6861333,0.3016784,0.012188285
id10671,0.9926218,0.0039618383,0.0034163215
id08252,0.6417088,0.08164888,0.27664232
id15951,0.46879303,0.26945293,0.26175398
id21864,0.001182935,0.00046989485,0.99834716
id04453,0.0024684367,0.9971585,0.0003730114
id12771,0.3697561,0.11310449,0.5171394
id09751,0.77196443,0.09509339,0.13294218
id10572,0.8089006,0.09459408,0.096505366
id13036,0.02797302,0.026542656,0.9454843
id00112,0.29521364,0.22841518,0.4763712
id13299,0.008533201,0.006622031,0.98484474
id00858,0.30240786,0.0405512,0.6570409
id08297,0.32968676,0.6520207,0.018292528
id11005,0.002396084,0.0013412924,0.9962626
id25101,0.010768555,0.9579648,0.03126671
id26150,0.9983504,0.0009567692,0.00069286686
id13836,0.99808806,0.0014177015,0.00049420696
id07352,0.014103529,0.9641649,0.021731583
id08883,0.76739234,0.01941621,0.21319143
id09328,0.18066822,0.5263488,0.29298297
id03934,0.014651949,0.5784418,0.40690628
id14064,0.025156057,0.9633765,0.011467348
id06643,0.72850484,0.23557955,0.035915624
id21558,0.9908964,0.0057366076,0.0033670303
id17053,0.2532896,0.061236862,0.6854735
id06434,0.674967,0.026787788,0.29824522
id16616,0.0094211195,0.0014077087,0.9891712
id03306,0.07243793,0.016921327,0.9106408
id07375,0.020869197,0.9043766,0.074754104
id07934,0.21324982,0.011689437,0.7750608
id02202,0.47851732,0.002071837,0.51941085
id03667,0.9224973,0.02941273,0.048090007
id27531,0.8771621,0.081298314,0.04153956
id00608,0.0011409846,0.9937018,0.005157194
id18141,0.04359438,0.10929711,0.8471085
id00008,0.98993766,0.00959237,0.00046992354
id08845,0.31075928,0.032495912,0.65674484
id16610,0.99747616,0.00081664074,0.0017071723
id07464,0.027398333,0.0014214569,0.9711802
id02189,0.97339296,0.015163022,0.011444023
id17456,0.023092607,0.01312005,0.9637873
id09421,0.01855226,0.0036252395,0.9778225
id12813,0.052210595,0.7907849,0.15700449
id23428,0.010652293,0.013228087,0.97611964
id01358,0.9812168,0.017843062,0.00094006595
id02737,0.027232463,0.8860986,0.08666891
id27430,0.011604054,0.0054093786,0.98298657
id12857,0.1833072,0.60665727,0.21003553
id01905,0.01366476,0.00090196484,0.9854333
id18314,0.99529487,0.0033243098,0.0013808697
id02216,0.9631538,0.017640036,0.019206228
id04034,0.0027392735,0.9965508,0.00070990017
id11461,0.0013994956,0.9983101,0.00029040192
id09397,0.11475223,0.10490712,0.7803406
id25870,0.28608996,0.08305071,0.6308593
id11653,0.19993336,0.01559722,0.78446937
id10046,0.97893894,0.009334732,0.011726351
id27294,0.95029205,0.037021626,0.012686284
id09975,0.8452174,0.117371745,0.037410807
id09133,0.07602665,0.07372513,0.8502483
id08410,0.71045226,0.043111306,0.24643643
id19062,0.107526205,0.8663823,0.026091529
id26530,0.0021937797,0.00086841214,0.9969379
id09772,0.32893905,0.024485255,0.6465757
id10360,0.9833304,0.007966343,0.008703171
id12530,0.003981569,0.99563295,0.00038544618
id06013,0.17126012,0.094530664,0.73420924
id10525,0.5948311,0.045502063,0.35966688
id25934,0.017136822,0.9192991,0.06356413
id10624,0.85275406,0.12976152,0.017484425
id16000,0.016889382,0.0013150754,0.9817955
id01995,0.69176966,0.0093962755,0.29883403
id26809,0.0027578424,0.00023311285,0.9970091
id06631,0.0016882472,0.99780494,0.00050682423
id23869,0.021143278,0.03565748,0.9431992
id06357,0.04333591,0.92796665,0.028697466
id02926,0.0027165955,0.0011991715,0.9960842
id14130,0.9483298,0.00036789817,0.051302318
id12672,0.10559568,0.88375485,0.010649463
id21593,0.98516405,0.008648568,0.006187322
id06089,0.001676623,0.99784553,0.0004777917
id09878,0.022889726,0.008373212,0.96873707
id06940,0.022727214,0.9654476,0.0118251825
id11312,0.0032337536,0.99633515,0.0004310339
id25039,0.06914322,0.022143334,0.9087134
id25401,0.44231197,0.46290419,0.09478388
id21772,0.44518408,0.16429566,0.39052022
id22915,0.09685873,0.6985247,0.2046165
id01096,0.32125452,0.5038207,0.17492479
id15071,0.0010950078,0.99868375,0.00022120491
id01062,0.03512764,0.0020210543,0.9628513
id09059,0.00027827002,0.9996001,0.000121587575
id16954,0.7076554,0.03430965,0.25803503
id11730,0.7877666,0.0066940933,0.20553938
id26294,0.11674479,0.020645898,0.86260927
id00940,0.1319573,0.45020396,0.41783878
id08422,0.75228596,0.17787781,0.069836274
id14612,0.0013057635,0.0011525928,0.99754167
id11545,0.6757018,0.23635909,0.087939136
id24921,0.05862103,0.044359542,0.8970194
id18942,0.49786744,0.034084603,0.46804795
id23652,0.0248839,0.9561229,0.018993182
id07261,0.7720661,0.02042476,0.20750916
id11791,0.92008436,0.053472362,0.026443219
id07207,0.02015644,0.066836745,0.91300684
id19774,0.98601484,0.0049649966,0.009020128
id06049,0.7439104,0.114176504,0.14191313
id13983,0.42608917,0.04672723,0.5271836
id27463,0.13743909,0.012124965,0.850436
id09046,0.01638043,0.06996077,0.91365874
id25994,0.10529022,0.8914539,0.0032559037
id02689,0.10761415,0.77624714,0.11613868
id14829,0.065684475,0.9333048,0.0010107135
id20759,0.0023222205,0.00017436114,0.99750346
id27848,0.95613015,0.02298258,0.020887272
id08225,0.0066024936,0.0049652886,0.9884322
id17637,0.31453046,0.017209534,0.66826004
id15355,0.91025907,0.02128857,0.068452366
id13448,0.09496955,0.51463115,0.39039934
id01981,0.045486886,0.8756429,0.07887027
id09107,0.38390324,0.057214405,0.55888236
id20630,0.80987215,0.1805048,0.009623075
id10726,0.41007465,0.5634631,0.026462266
id03636,0.0042290906,0.0007438133,0.9950271
id01736,0.3745637,0.5395955,0.08584083
id23828,0.40871516,0.4890484,0.102236405
id27861,0.53683823,0.027000943,0.4361608
id14983,0.99632496,0.0027379685,0.0009370239
id04726,0.15309088,0.4158655,0.43104357
id03313,0.017575985,0.00074510096,0.9816789
id21981,0.16968234,0.8124884,0.017829282
id20082,0.8451468,0.14250182,0.01235147
id03502,0.9082925,0.046398472,0.045309037
id04804,0.9576614,0.02720014,0.015138507
id20635,0.12532344,0.009542458,0.8651341
id09564,0.7671623,0.13770561,0.095132016
id01354,0.45677638,0.49622834,0.04699532
id09441,0.124457665,0.034397412,0.8411449
id07175,0.8849149,0.094118305,0.020966867
id15544,0.21302314,0.04409633,0.74288046
id25935,0.6614814,0.08294612,0.25557244
id19230,0.048304718,0.9503839,0.0013114501
id00718,0.2150033,0.012554909,0.7724418
id00274,0.982495,0.015207117,0.0022979204
id16546,0.7019622,0.25649616,0.04154164
id02136,0.0023695512,0.99667895,0.00095152156
id19618,0.02134592,0.86030036,0.11835377
id00503,0.06372117,0.004455985,0.9318228
id11300,0.018217053,0.9802208,0.0015621254
id21526,0.000249619,0.99970764,4.266114e-05
id07300,0.12869613,0.7936075,0.07769641
id18782,0.06262488,0.9332591,0.004116034
id01883,0.020207908,0.9669348,0.012857304
id25235,0.6120511,0.2109092,0.17703968
id03747,0.059525415,0.0024300446,0.93804455
id07155,0.81348664,0.06580511,0.12070833
id00565,0.998912,0.000791992,0.0002960031
id11232,0.97468615,0.002097675,0.02321617
id00722,0.019698258,0.95386237,0.026439343
id19963,0.73960227,0.16632412,0.094073646
id16866,0.94803786,0.0068608304,0.045101292
id17280,0.0013722021,0.99839205,0.00023571737
id04309,0.44699016,0.21378176,0.33922812
id23317,0.0019222362,0.997419,0.00065871223
id25757,0.018011024,0.9589578,0.023031216
id17088,0.0076099145,0.0039026763,0.9884875
id19779,0.01689988,0.0011481893,0.9819519
id26845,0.008956244,0.9551406,0.035903133
id01923,0.89811856,0.046726536,0.055154882
id09394,0.045712534,0.3499283,0.60435915
id25978,0.37277967,0.31693903,0.3102813
id03898,0.6977612,0.16648597,0.13575284
id11967,0.2630061,0.014050639,0.7229433
id14964,0.46716794,0.059641786,0.4731903
id06337,0.0037447212,0.0047193156,0.9915359
id26501,0.02944053,0.006635097,0.9639244
id20513,0.96713066,0.03035112,0.0025182017
id05044,0.97489625,0.014187808,0.01091591
id07951,0.39510873,0.032033354,0.5728579
id14796,0.22782819,0.14552931,0.62664247
id09780,0.039385464,0.007836496,0.952778
id13597,0.98425734,0.0007234002,0.015019207
id26413,0.9977526,0.0014601557,0.0007872286
id14007,0.00055549724,0.99940944,3.5051333e-05
id01799,0.43637908,0.07873598,0.48488498
id24712,0.11053368,0.26931003,0.6201563
id13156,0.34547183,0.5368534,0.11767477
id25468,0.003493832,0.0004106463,0.9960955
id25877,0.68648696,0.056926765,0.25658625
id22485,0.00046714314,0.9994622,7.066056e-05
id09229,0.008751862,0.0006877936,0.99056035
id25687,0.479145,0.043166716,0.4776883
id12266,0.16313192,0.43185866,0.40500945
id19723,0.9697148,0.0016441658,0.028641092
id03536,0.9986117,0.0012731581,0.00011511655
id24370,0.013053025,0.9681276,0.01881937
id10745,0.00095282396,0.9988801,0.00016708592
id17620,0.45162147,0.07067561,0.4777029
id16290,0.0019599244,0.99756444,0.00047561323
id04325,0.13507374,0.016142704,0.8487836
id23332,0.04555332,0.011056686,0.94339
id15082,0.0017321343,0.9979802,0.00028775656
id21581,0.032896858,0.007202895,0.9599003
id17460,0.96964943,0.007257817,0.023092685
id17003,0.80577797,0.03319518,0.16102687
id15193,0.0004999424,0.9992495,0.00025048736
id08389,0.4998667,0.049920805,0.4502125
id19831,0.00340938,0.0002075215,0.9963831
id25627,0.010856356,0.0012312173,0.98791236
id14051,0.34874612,0.07040141,0.5808525
id00942,0.9889942,0.0025757512,0.008430073
id09184,0.0025546914,0.99280095,0.0046443907
id21762,0.5982672,0.38629687,0.015435999
id07390,0.09849436,0.8806075,0.020898137
id25785,0.25713345,0.5308459,0.21202064
id17567,0.0023333197,0.99356514,0.0041015297
id13118,0.0013113174,0.9984397,0.000248956
id17508,0.0011141803,0.00062416284,0.99826163
id21192,0.9674405,0.0003684156,0.032191046
id27884,0.625992,0.27775645,0.096251585
id08686,0.014150546,0.94320875,0.04264076
id01360,0.78184927,0.21626073,0.0018900014
id13689,0.33755583,0.27596095,0.38648322
id01772,0.60415876,0.08229601,0.31354523
id17507,0.0021019487,0.9911908,0.0067073046
id17644,0.84926826,0.062969275,0.08776252
id00494,0.84069395,0.13699317,0.02231288
id09881,0.18849066,0.7974865,0.014022864
id02306,0.5228791,0.12653819,0.35058266
id06761,0.96947104,0.02162168,0.008907266
id15045,0.17913873,0.066575564,0.75428575
id05992,0.06400069,0.0005785226,0.9354208
id18245,0.17440839,0.6200322,0.20555939
id01047,0.5893623,0.31081057,0.09982708
id23601,0.08303758,0.0119005805,0.90506184
id13140,0.78266656,0.07744307,0.13989034
id05280,0.0011537294,0.99587494,0.0029713318
id03728,0.09649632,0.030079585,0.8734241
id15626,0.76455456,0.061314896,0.17413054
id03086,0.00276091,0.0039534234,0.9932856
id27898,0.014918273,0.95183384,0.033247817
id05891,0.99949837,0.0002450966,0.00025657896
id02214,0.015549051,0.0028891568,0.98156184
id17274,0.93801564,0.032055542,0.029928844
id09359,0.63023746,0.017224632,0.35253793
id03320,0.9832302,0.00097631756,0.01579354
id26061,0.94261265,0.008246726,0.049140584
id02869,0.99869317,0.00064562896,0.00066125445
id21891,0.00049806485,0.99945647,4.5481658e-05
id06182,0.03401712,0.9271048,0.03887812
id13429,0.00043624762,0.99938965,0.00017405926
id15943,0.0077141626,0.0014413053,0.99084455
id13008,0.2957505,0.6194685,0.08478097
id08587,0.95523745,0.015154898,0.029607669
id03346,0.9604406,0.03863176,0.0009277078
id02052,0.050763205,0.116497524,0.83273923
id00916,0.06525059,0.8793724,0.05537702
id11093,0.14945567,0.47464767,0.3758967
id15190,0.99893695,0.0006708534,0.00039221247
id23076,0.12904626,0.46568137,0.4052724
id25738,0.000927032,0.9989724,0.000100596655
id21546,0.0030464444,0.00150732,0.99544626
id17764,0.9873768,0.0014657687,0.011157399
id11990,0.74990886,0.24659929,0.0034918694
id21050,0.040748388,0.2048495,0.7544021
id18324,0.30228695,0.06444122,0.6332718
id20690,0.7580975,0.15509482,0.08680767
id19799,0.018174049,0.0020189804,0.979807
id12658,0.81248677,0.14603822,0.041475043
id03781,0.019176863,0.0054193614,0.9754038
id04870,0.08033387,0.871712,0.047954064
id20596,0.002652356,0.9959468,0.0014008761
id26849,0.99878985,0.00027428044,0.00093585026
id00600,0.061721895,0.91204613,0.02623198
id11902,0.78802127,0.13425286,0.077725895
id19219,0.9972698,0.00092715566,0.0018029854
id14788,0.0015934672,0.99774903,0.0006574783
id22482,0.0030426623,0.9951866,0.0017707556
id15378,0.0044763368,0.9947226,0.0008011009
id14696,0.0035033317,0.9956345,0.00086211704
id17359,0.17901136,0.07281631,0.7481723
id16190,0.81639916,0.06398076,0.11962015
id21285,0.6869701,0.063041486,0.24998838
id06812,0.9643202,0.019939475,0.015740294
id15579,0.0010341343,0.002398235,0.9965676
id26672,0.9982743,0.0013012831,0.0004243914
id09842,0.055457685,0.7687262,0.17581607
id06045,0.9970655,0.0019237018,0.0010108347
id21233,0.99162614,0.0046590744,0.0037148017
id16227,0.9769331,0.018267669,0.004799261
id17437,0.004893717,0.08361546,0.91149086
id02309,0.94507045,0.050741944,0.00418759
id18232,0.0012770665,0.0004020594,0.9983209
id23419,0.0070753717,0.0007816284,0.99214303
id11924,0.99694616,0.00048931694,0.002564553
id12263,0.9977379,0.0017796296,0.00048248988
id16734,0.7828853,0.038677648,0.17843704
id07989,0.9845004,0.010543825,0.0049557257
id24633,0.012270411,0.19576801,0.79196155
id19770,0.940997,0.011655954,0.047347073
id05094,0.32733297,0.09886652,0.5738005
id07252,0.9705932,0.02376103,0.0056457515
id12536,0.97642195,0.011616149,0.011961853
id24324,0.9291604,0.0069910353,0.06384854
id25546,0.3791017,0.052734103,0.5681642
id24732,0.9913634,0.0042244513,0.0044121225
id07280,0.30565676,0.58655417,0.10778908
id23268,0.85132515,0.07370869,0.07496619
id18050,0.11210622,0.01036355,0.8775302
id19360,0.99625826,0.003280139,0.00046159697
id00456,0.09026096,0.86116445,0.04857462
id14069,0.013948321,0.98487955,0.0011721879
id24965,0.0006626302,0.99919206,0.00014529342
id13245,0.3470173,0.031133745,0.621849
id22515,0.00075776636,0.99906486,0.0001774334
id11332,0.9843067,0.0020352511,0.013658057
id19876,0.036963362,0.05014081,0.91289586
id18315,0.7403815,0.038456183,0.22116236
id05260,0.28331077,0.6957487,0.020940527
id14594,0.001607495,0.9979522,0.00044029654
id12867,0.8227941,0.1502951,0.026910834
id05902,0.05404461,0.93425786,0.0116975065
id06390,0.010297658,0.0010620296,0.9886403
id06005,0.41518435,0.45267904,0.13213655
id24075,0.769034,0.14762618,0.0833398
id12630,0.53806067,0.40854052,0.053398788
id26378,0.0016619907,0.00096556096,0.9973724
id05535,0.05562194,0.8000178,0.14436029
id26702,0.003479373,0.00050975493,0.9960109
id25209,0.20913123,0.31589592,0.47497287
id19835,0.01711773,0.0008719715,0.9820103
id09511,0.0026642338,0.99388474,0.003450997
id27364,0.293796,0.6848703,0.021333676
id09695,0.8358453,0.027538225,0.13661642
id16165,0.9679653,0.019967869,0.012066776
id19503,0.002043164,0.0018404769,0.9961164
id13511,0.079004645,0.031161064,0.8898342
id18752,0.052733883,0.0028801402,0.944386
id18278,0.93942344,0.054307263,0.006269318
id27219,0.6240454,0.20639935,0.16955528
id05454,0.022674257,0.97353745,0.003788302
id12347,0.1528979,0.27242354,0.57467854
id10397,0.96380645,0.019734235,0.01645931
id18543,0.7386925,0.03407392,0.22723356
id05210,0.99766004,0.00083221385,0.0015077144
id23141,0.0017629303,0.998054,0.00018311944
id17139,0.98173976,0.015343371,0.002916817
id21399,0.9800648,0.0028813411,0.01705388
id18728,0.4240535,0.10976257,0.46618393
id12170,0.0070687467,0.9923012,0.0006299662
id02225,0.3586175,0.58499366,0.056388788
id27210,0.005966783,0.99319625,0.0008370017
id01242,0.3315676,0.5117759,0.15665653
id16587,0.42072934,0.14361179,0.4356589
id11144,0.30054894,0.034038015,0.665413
id13709,0.9523267,0.027657362,0.020015962
id00841,0.0010838833,0.9982132,0.00070294674
id09692,0.0028836164,0.0011004905,0.99601585
id07635,0.99759775,0.00064673804,0.0017554605
id11375,0.9887388,0.0022091428,0.009052131
id05703,0.62276596,0.28957036,0.08766364
id02757,0.99234736,0.0067242566,0.00092841696
id08216,0.047288198,0.94438344,0.008328382
id09311,0.07985649,0.025249751,0.89489377
id11169,0.95711404,0.037145473,0.0057404144
id23806,0.9973942,0.00040221633,0.0022035656
id01253,0.20825648,0.040524937,0.75121856
id27558,0.043022096,0.95044076,0.006537222
id06695,0.9994074,0.00028149027,0.00031108072
id22654,0.00056145486,0.99916065,0.00027794746
id16201,0.9653751,0.0013947553,0.033230074
id00873,0.09645656,0.89059275,0.01295074
id07131,0.21348757,0.77251196,0.014000435
id11454,0.00832196,0.9612405,0.030437622
id19481,0.99749607,0.0019284331,0.00057546794
id16409,0.6928671,0.043205936,0.26392692
id01686,0.95433843,0.007044864,0.038616724
id24068,0.80975115,0.06517822,0.12507068
id14825,0.96485114,0.018064374,0.017084463
id13611,0.7953939,0.17671496,0.02789121
id05586,0.99936074,0.00020972814,0.00042958668
id04497,0.99174035,0.0031678826,0.0050917193
id13912,0.5362172,0.38261026,0.08117252
